ZipCode,Neighborhood,AverageHouseholdSize,HouseholdwithChildren,Households,MedianAge,MedianHouseholdIncome,PercentHouseholdChange2020to2023,AverageCommuteTime(Minutes),Population16+:Unemployed%,TransportationtoWork:Bicycle(%),TransportationtoWork:PublicTransportation(%),TransportationtoWork:Walked(%),H/L%,Hispanic/Latino,HomeValue,HousePaymentas%ofIncome,HousingUnits,NonH/L%,NotHispanic/Latino,Population(Sheet1),PropertyTaxRate,RentForHouses,Value/IncomeRatio,%Age18+,%Age25+,%Age65+,%Under18,15+Divorced,"15+Married,SpouseAbsent","15+Married,SpousePresent",15+NeverMarried,15+NeverMarriedRanking,15+Widowed,MedianAge1,Population,SpeakAsian/PacificIslander,SpeakEnglishOnly,SpeakIndo-European,SpeakOtherLanguage,SpeakSpanish,%Pop25+Associates,%Pop25+Bachelors,%Pop25+Doctorate,%Pop25+HSGrad,%Pop25+Masters,%Pop25+NonHSGrad,%Pop25+Professional,AvgVehiclesAvailable,AVGCntrDist,AVGHwyDist,AVGOceanDist,AVGRailDist,AVGSubcenterDist,AvgWaterDist,MedianSpecFeatValu,"Restaurants,Bars,Bakeries",Supermarkets,School District Score,%White,%Black/African American,%American Indian/Alaskan Native,%Asian,%Native Hawaiian/Pacific Islander,%Other Race,%2+Races,Housing Density,Households with Children,normalized_commute_time,Commute Time Score,normalized_hwy_dist,normalized_rail_dist,Rail/Hwy Score,normalized_rest,normalized_sup,normalized_cntr,normalized_sub,Amenities Score,Central Score,normalized_wat_dist,normalized_oce_dist,Aquatic Proximity Score,normalized_hom_val,normalized_rent,Property Affordability Score,normalized_med_age,Age Score,Age Range Score,Diversity Score,Ethnicity Score,Race Score,normalized_med_inc,Income Score,Language Index,College degree Index,Education Index,Marriage Index,CommuteTimeCategories,CommuteTimeCategoriesNum,RailHwyCategories,RailHwyCategoriesNum,CentralCategories,CentralCategoriesNum,AmenitiesCategories,AmenitiesCategoriesNum,EducationCategories,EducationCategoriesNum,AquaticCategories,AquaticCategoriesNum,PropertyAffordabilityCategories,PropertyAffordabilityCategoriesNum,IncomeCategories,IncomeCategoriesNum,MarriageCategories,MarriageCategoriesNum,MedianCategories,MedianCategoriesNum,HDCategories,HDCategoriesNum,ChildCategories,ChildCategoriesNum
33172,NorthwestMiami,2.7,35.26,16188,42.8,59502,1.14,33,0.0251,0.0042,0.0238,0.0072,0.914219775,40009,314205,0.3917,16136,0.085780225,3754,40278,0.008,3637,5.1,81.13,74.16,17.76,18.87,16.39,8.09,39.19,30.8,65,5.53,42.8,43763,0.97,9.09,1.24,0.17,88.53,0.1161,0.1795,0.0109,0.2456,0.0708,0.1661,0.028,1.7,55035.43548,4293.925806,45922.44194,4312.374194,36556.57419,10490.98065,3705.0,319,0,3.0,22.62,1.27,0.37,2.22,0.02,16.39,57.11,2681.36,35.26,0.36363636363636365,0.09970909090909091,0.12695886142609214,0.1522596032125298,0.13960923231931097,0.28794848206071755,0.0,0.3372995054340275,0.3193980064277888,0.14397424103035877,0.3283487559309082,0.23323786554774595,0.6451666572194934,0.4392022613836197,0.021302549738188493,0.43453070683661643,0.14688023194626032,0.6814159292035398,46.944,47.98,11.222222222222221,0.5,14.285714285714286,0.2182632285164226,0.12168161425821131,20.0,0.09432499999999999,0.33240833333333336,26.840000000000003,Low,1,Low,1,Not far,2,Low,1,Educated,2,Far,3,Inexpensive,1,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33173,SouthwestMiami,2.6,32.69,13432,45.4,73949,0.22,37,0.0325,0.0027,0.0142,0.0051,0.846147432,30441,542827,0.4887,12310,0.153852568,5535,33026,0.0087,6565,6.16,82.91,76.25,22.87,17.09,13.13,7.42,40.15,31.0,63,8.31,45.4,35976,0.88,20.72,3.19,0.08,75.13,0.1293,0.2489,0.0157,0.205,0.0941,0.0646,0.0261,1.9,61160.04439,2975.390909,33980.09412,5918.030481,16534.95455,19103.65615,2729.0,144,6,3.0,31.14,1.58,0.19,1.49,0.04,10.39,55.17,2576.8,32.69,0.5454545454545454,0.14186363636363636,0.0708037993207057,0.21799295133267169,0.1443983753266887,0.12695492180312787,0.1935483870967742,0.37791093215188054,0.12196025709885075,0.16025165444995104,0.24993559462536563,0.42916599721221454,0.47281323775030387,0.4509896174812592,0.19271111364358848,1.0,0.38578444545743534,0.7964601769911503,48.903999999999996,49.78,11.222222222222221,0.5,14.285714285714286,0.32361735021293975,0.1780586751064699,20.0,0.122,0.2672,26.402,Medium,2,Low,1,Nearby,1,Low,1,Educated,2,Far,3,Costly,3,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33174,SouthwestMiami,2.85,32.77,10344,43.1,55024,-1.47,34,0.0459,0.002,0.0184,0.032,0.883570623,28982,442128,0.6079,11454,0.116429377,3819,34335,0.0079,3172,7.69,85.57,71.66,22.14,14.43,12.35,7.81,30.61,41.12,21,8.11,43.1,32801,1.64,12.05,2.03,0.77,83.51,0.0711,0.1841,0.0085,0.2197,0.0443,0.2434,0.0203,1.8,54571.29872,5732.267949,39870.31923,7328.979487,30454.05,7394.476923,1810.0,248,9,,24.4,4.33,0.21,1.72,0.03,17.29,52.02,3546.37,32.77,0.4090909090909091,0.11537272727272728,0.18821639245749086,0.27575525260603634,0.23198582253176359,0.22263109475620976,0.2903225806451613,0.3342218793696064,0.2592196261087528,0.2564768377006855,0.29672075273917964,0.1627960858797237,0.5578216845359195,0.3603088852078216,0.1172123822148114,0.3447276940903824,0.15820326111303926,0.6946902654867257,47.38,48.45,11.222222222222221,0.5,14.285714285714285,0.1856076074908115,0.11575380374540575,20.0,0.077,0.3265,15.975999999999999,Medium,2,Medium,2,Nearby,1,High,2,Educated,2,Not far,2,Fair,2,Fair,2,Mostly single,1,Older,2,High,3,Medium,2
33175,SouthwestMiami,3.1,39.34,16641,45.8,71172,-1.11,40,0.0294,0.0002,0.0103,0.0033,0.93861222,48683,585704,0.6144,17508,0.06138778,3184,50233,0.008,3876,7.86,84.01,77.03,21.74,15.99,12.21,5.95,41.19,32.84,52,7.81,45.8,51867,0.87,8.48,0.83,0.08,89.74,0.0836,0.1873,0.0079,0.2997,0.0562,0.1205,0.0215,2.1,74684.66914,9098.44273,54923.36677,15900.18427,38103.92255,27984.9181,4349.0,234,11,,27.32,0.62,0.13,0.64,0.02,10.39,60.88,2172.66,39.34,0.6818181818181818,0.17390454545454545,0.3315783575558182,0.6266485243302384,0.4791134409430283,0.20975160993560257,0.3548387096774194,0.46759083090007436,0.3346567608702053,0.282295159806511,0.4011237958851398,0.6312041514055585,0.7750691015477005,0.7031366264766294,0.22485799799667713,0.48068752414059485,0.24214945644084931,0.8141592920353982,48.914,49.69250000000001,11.222222222222223,0.5,14.285714285714286,0.30336619800478387,0.16638309900239193,20.0,0.08374999999999999,0.36778333333333335,23.832000000000004,Medium,2,High,3,Not far,2,High,2,Less educated,3,Far,3,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33176,SouthwestMiami,2.66,34.61,18494,44.0,84107,-0.67,38,0.0239,0.0017,0.0333,0.0082,0.692662313,34257,579050,0.5464,20048,0.307337687,15200,52719,0.0105,4754,6.9,81.7,73.89,20.47,18.3,10.97,6.41,45.42,30.98,64,6.22,44.0,49457,0.63,36.51,3.24,0.5,59.12,0.1036,0.2477,0.0189,0.2048,0.1109,0.054,0.0346,2.0,71688.20921,4532.601535,23920.97442,4169.509207,21186.27008,20114.14783,21566.0,257,7,2.0,33.09,11.18,0.17,1.81,0.04,7.69,46.03,1622.35,34.61,0.5909090909090909,0.15852727272727274,0.13712381831539272,0.14641090819561764,0.14176736325550518,0.23091076356945722,0.22580645161290322,0.44772172339486094,0.1678279384440317,0.2283586075911802,0.30777483091944635,0.4521534819868227,0.3276387960679572,0.38989613902738995,0.2198691842157351,0.6502510621861722,0.29352299234214574,0.7345132743362832,47.672,48.59,11.223333333333334,0.5,14.287142857142857,0.39769412519689634,0.21079706259844816,20.0,0.12027499999999999,0.2628916666666667,26.604000000000003,Medium,2,Low,1,Not far,2,High,2,Educated,2,Not far,2,Fair,2,Wealthy,3,Mostly married,2,Older,2,Medium,2,Medium,2
33177,SouthwestMiami,3.34,51.33,16226,39.7,66667,0.55,45,0.0358,0.0028,0.0161,0.005,0.840239344,46761,527671,0.5415,16708,0.159760656,8891,56791,0.0079,3876,6.83,78.56,70.22,14.28,21.44,11.04,10.02,38.69,34.2,45,6.05,39.7,55652,0.8,24.7,2.29,0.24,71.98,0.0971,0.1492,0.0055,0.3608,0.0415,0.0805,0.011,2.2,96361.70121,10097.12314,30767.59759,4933.198592,45940.06901,13334.39296,3596.0,117,6,2.0,25.93,8.86,0.35,1.22,0.01,14.04,49.59,1349.05,51.33,0.9090909090909091,0.23324772727272727,0.3741111419171431,0.17767529560299683,0.27589321876007,0.10211591536338546,0.1935483870967742,0.6113282045524525,0.4119307850646997,0.1478321512300798,0.5116294948085761,0.2979221162721638,0.42645009623711305,0.36218610625463843,0.1813479543914157,0.48068752414059485,0.22464543899874473,0.5442477876106196,44.84,46.125,11.222222222222221,0.5,14.285714285714286,0.27051368064873693,0.15315684032436847,20.002000000000002,0.073325,0.412075,22.16,High,3,Medium,2,Far,3,Low,1,Less educated,3,Not far,2,Fair,2,Fair,2,Mostly married,2,Older,2,Low,1,High,3
33178,NorthwestMiami,3.15,48.08,20928,40.0,82172,3.63,32,0.0218,0.0013,0.0112,0.0061,0.850213917,57829,540747,0.4928,22091,0.149786083,10188,64751,0.008,3906,5.92,77.45,69.52,17.54,22.55,10.95,9.28,50.1,26.46,77,3.2,40.0,68017,1.15,11.13,4.99,0.18,82.55,0.1232,0.2843,0.0125,0.1453,0.1465,0.0851,0.0576,1.8,61744.9956,6305.246154,58578.5967,9061.36044,48173.34542,13139.94249,5170.0,396,9,2.5,25.01,2.6,0.23,2.27,0.02,15.39,54.48,383.6,48.08,0.3181818181818182,0.08419545454545455,0.2126189522683958,0.3466765333198659,0.27964774279413085,0.35878564857405704,0.2903225806451613,0.3817896619691668,0.4339536321643867,0.32455411460960915,0.40787164706677675,0.2934985991794349,0.8278218254573636,0.5606602123183992,0.19115164074542804,0.48648126689841636,0.23040503636769613,0.5575221238938053,45.412000000000006,46.765,11.222222222222221,0.5,14.285714285714285,0.3835832215156642,0.2026916107578321,20.000000000000004,0.141625,0.22087500000000002,30.106,Low,1,Medium,2,Not far,2,High,2,Highly Educated,1,Far,3,Fair,2,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
33179,NortheastMiami,2.58,33.14,18745,42.5,55119,0.58,36,0.0504,0.0017,0.0416,0.0067,0.439671497,21361,290100,0.3674,20581,0.560328503,27223,48196,0.0072,2536,4.65,80.25,72.65,18.66,19.75,11.78,7.63,36.99,37.99,31,5.62,42.5,48584,0.79,37.7,21.43,1.33,38.75,0.1073,0.1654,0.0067,0.2858,0.0813,0.0676,0.0286,1.6,59755.35393,3077.108989,18654.76124,2815.637079,58807.4809,2625.260674,5762.0,111,7,1.0,26.11,37.01,0.32,1.94,0.06,10.41,24.15,4044.7,33.14,0.5,0.1375,0.07513586903887308,0.09098525538279913,0.0830605622108361,0.09659613615455381,0.22580645161290322,0.36859662579928804,0.5388192630664732,0.1612012938837285,0.45370794443288065,0.05430208431535555,0.25163616552100043,0.152969124918178,0.0032299082909976427,0.22190034762456548,0.0750620676037687,0.668141592920354,46.762,47.8275,11.222222222222223,0.5,14.285714285714285,0.1863003908756782,0.1183501954378391,20.0,0.09017499999999999,0.33839166666666665,18.604,Medium,2,Low,1,Not far,2,Low,1,Educated,2,Nearby,1,Inexpensive,1,Fair,2,Mostly single,1,Older,2,High,3,Medium,2
33180,MiamiBeach,2.26,23.83,15558,47.6,80451,1.6,34,0.0408,0.0055,0.0157,0.0135,0.464480411,16444,551891,0.5085,22320,0.535519589,18959,32881,0.0093,3313,6.28,81.77,75.74,27.2,18.23,14.03,4.44,46.65,26.49,76,8.4,47.6,35403,1.03,33.15,11.69,7.3,46.83,0.0848,0.321,0.0138,0.12,0.1395,0.0337,0.0609,1.5,57203.66964,6462.519643,9176.135714,2895.846429,57012.94464,952.5839286,19619.5,383,8,,57.21,3.39,0.16,1.93,0.03,6.96,30.32,6496.63,23.83,0.4090909090909091,0.11094772727272728,0.2193170704315329,0.09426891525990228,0.15679299284571757,0.3468261269549218,0.25806451612903225,0.35167676347448995,0.5211229324681376,0.302445321541977,0.43639984797131376,0.016250676294140065,0.11483948651805662,0.06554508140609834,0.19950681669595677,0.3719582850521437,0.2006902121940258,0.8938053097345133,50.108000000000004,50.73499999999999,11.222222222222221,0.5,14.285714285714288,0.3710329035645528,0.2059164517822764,20.0,0.13977499999999998,0.17782499999999998,29.904000000000003,Medium,2,Low,1,Not far,2,High,2,Highly Educated,1,Nearby,1,Fair,2,Wealthy,3,Mostly married,2,Older,2,High,3,Low,1
33181,NortheastMiami,2.29,29.68,9225,40.6,50398,3.13,37,0.0703,0.0042,0.0524,0.0084,0.520992714,11441,340069,0.479,9428,0.479007286,10519,20448,0.0084,3026,5.98,79.67,69.12,16.96,20.33,11.66,9.43,32.96,40.55,22,5.4,40.6,21960,0.69,27.64,22.77,1.59,47.32,0.0873,0.1989,0.0112,0.2677,0.0889,0.0708,0.031,1.4,44540.03148,17415.70185,11274.30185,3390.448148,38733.20185,312.25,23735.5,177,4,3.0,28.51,24.49,0.46,1.41,0.01,12.49,32.62,3406.04,29.68,0.5454545454545454,0.15261363636363634,0.6858019761288744,0.11451722571032408,0.40015960091959923,0.15731370745170192,0.12903225806451613,0.2677059466152226,0.3408622273072497,0.14317298275810902,0.30428408696123616,0.0016838404401749115,0.14512047595201338,0.07340215819609415,0.04069399542954481,0.31653147933565084,0.11963704197251318,0.5840707964601771,45.336000000000006,46.52000000000001,11.22111111111111,0.5,14.284285714285712,0.1518727028761449,0.11108635143807245,20.002000000000002,0.096575,0.3234916666666667,16.29,Medium,2,High,3,Not far,2,Low,1,Educated,2,Nearby,1,Inexpensive,1,Fair,2,Mostly single,1,Older,2,Medium,2,Medium,2
33182,NorthwestMiami,3.28,47.86,3993,43.4,96631,-1.43,39,0.0138,0.002,0.0052,0.002,0.931367333,12254,612329,0.5003,4321,0.068632667,903,13163,0.0083,4485,6.25,82.77,74.93,17.56,17.23,10.71,7.5,45.66,31.24,60,4.88,43.4,13157,0.2,6.01,0.29,0.18,93.32,0.0755,0.2639,0.0076,0.255,0.0597,0.1231,0.0215,2.1,70547.13298,1899.812766,56787.87021,2200.190426,44441.01277,24045.38511,3570.0,18,0,,24.66,0.78,0.12,0.9,0.01,12.34,61.19,1183.33,47.86,0.6363636363636364,0.16139090909090908,0.024996018611386162,0.06578972043639303,0.045392869523889594,0.011039558417663294,0.0,0.4401554062021883,0.39714825021163525,0.005519779208831647,0.41865182820691177,0.5415844579245679,0.8019778424703097,0.6717811501974388,0.24482000083971617,0.5983005021243724,0.28571815097319814,0.7079646017699115,47.178,48.122499999999995,11.222222222222221,0.5,14.285714285714285,0.489024852692375,0.2514124263461875,19.999999999999996,0.10167500000000002,0.329925,25.75,Medium,2,Low,1,Not far,2,Low,1,Educated,2,Far,3,Fair,2,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
33183,SouthwestMiami,2.85,38.93,12707,43.8,65637,-1.25,39,0.0372,0.0002,0.0129,0.0018,0.902105988,32769,393077,0.4587,12647,0.097894012,3556,34057,0.0135,5815,5.84,82.68,75.44,18.78,17.32,11.67,6.28,44.82,31.01,62,6.22,43.8,36325,0.29,12.6,2.01,0.22,84.88,0.1022,0.2039,0.0071,0.2701,0.0621,0.0985,0.0209,2.0,76940.60902,7728.729323,45817.89699,16563.57669,32130.90827,33359.25789,3946.0,132,6,2.0,25.8,1.52,0.17,1.16,0.01,11.87,59.47,2394.63,38.93,0.6363636363636364,0.1628159090909091,0.2732436546885148,0.6538068926791698,0.46352527368384233,0.11591536338546458,0.1935483870967742,0.48254965332658295,0.2757555072574977,0.1547318752411194,0.37915258029204035,0.7534639943527023,0.6436578517574252,0.6985609230550638,0.08043656244189464,0.8551564310544612,0.3022215542930962,0.7256637168141592,47.604,48.555,11.222222222222221,0.5,14.285714285714286,0.26300245026544544,0.15010122513272273,20.0,0.09382499999999999,0.33420833333333333,26.198,Medium,2,High,3,Not far,2,Low,1,Educated,2,Far,3,Costly,3,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33185,SouthwestMiami,3.44,54.11,8414,39.7,96451,0.42,44,0.0183,0.0012,0.0091,0.008,0.863564768,27413,647795,0.4887,9159,0.136435232,4331,29530,0.0099,5222,6.02,79.22,71.31,12.77,20.78,12.06,7.36,41.45,33.89,47,5.25,39.7,31744,0.61,11.59,2.35,0.41,85.04,0.1023,0.2255,0.0042,0.2425,0.0772,0.0984,0.0296,2.3,84417.30074,17692.3145,61709.84907,14151.95688,45843.69071,37599.96729,2374.0,98,4,2.5,27.64,4.84,0.24,1.58,0.03,11.92,53.75,1253.12,54.11,0.8636363636363636,0.2204840909090909,0.69758262795328,0.5550785123977674,0.6263305701755237,0.08463661453541858,0.12903225806451613,0.5321265524136397,0.4109803767072194,0.10683443629996736,0.47155346456042957,0.8499350932201738,0.8730124413500518,0.8614737672851128,0.27141051324652266,0.7406334492081885,0.34065424006106565,0.5442477876106196,44.75600000000001,46.02,11.222222222222221,0.5,14.285714285714288,0.48771221048946967,0.2530061052447348,20.000000000000004,0.10229999999999999,0.3094,22.624000000000002,High,3,High,3,Not far,2,Low,1,Educated,2,Far,3,Costly,3,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
33186,SouthwestMiami,2.83,40.5,24002,41.3,76482,-0.49,36,0.0213,0.004,0.0162,0.0038,0.814918182,55478,513291,0.4788,24148,0.185081818,12600,68750,0.0088,4722,6.04,80.21,72.33,16.17,19.79,9.74,4.91,47.55,33.74,48,4.06,41.3,68078,1.11,26.14,2.94,0.57,69.24,0.1379,0.2212,0.0104,0.2439,0.083,0.0538,0.0206,2.0,83808.7458,7449.9842,37541.4718,6232.1504,34187.2394,29361.3782,2532.5,441,9,2.0,28.87,4.23,0.2,2.37,0.04,11.26,53.02,2020.9,40.5,0.5,0.131,0.26137218300486575,0.23085258645774365,0.2461123847313047,0.40018399264029436,0.2903225806451613,0.5280913095576844,0.2960334566682993,0.3452532866427278,0.4120623831129918,0.6625169827903805,0.5242114745477018,0.5933642286690411,0.17056659848971048,0.6440710699111626,0.27024796036923293,0.6150442477876105,45.96,47.12499999999999,11.221111111111112,0.5,14.284285714285716,0.34208914299049065,0.18169457149524532,20.0,0.113125,0.2995416666666667,22.852,Medium,2,Medium,2,Not far,2,High,2,Educated,2,Far,3,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,High,3
33187,SouthwestMiami,3.44,50.45,5645,40.4,96014,0.55,47,0.0306,0.0046,0.0103,0.0005,0.839050945,16338,669947,0.4594,5833,0.160949055,3134,19346,0.0086,2643,5.77,79.2,70.7,15.19,20.8,11.61,6.72,42.97,33.24,51,5.46,40.4,19472,0.38,23.62,0.67,0.17,75.15,0.1271,0.2335,0.0152,0.2624,0.0519,0.0538,0.0069,2.5,103502.2966,21052.65817,44128.67933,4165.038462,52528.34375,25849.81298,4933.5,29,0,,30.24,4.12,0.34,1.72,0.01,12.26,51.3,51.87,50.45,1.0,0.25385,0.8406962519564314,0.1462278820773751,0.49346206701690326,0.021159153633854646,0.0,0.6586764957926231,0.47689926214172673,0.010579576816927323,0.5677878789671749,0.582633047447347,0.619278856578507,0.6009559520129271,0.28801889961193117,0.242564696794129,0.19657696888301118,0.5752212389380531,45.257999999999996,46.472500000000004,11.22111111111111,0.5,14.284285714285716,0.4845254069190829,0.25756270345954146,19.998,0.106925,0.315975,23.552,High,3,High,3,Far,3,Low,1,Educated,2,Far,3,Fair,2,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
33189,SouthwestMiami,2.85,42.54,9069,38.5,63102,-0.74,47,0.0395,0.004,0.0294,0.0117,0.724063512,18788,513024,0.6182,8822,0.275936488,7160,24575,0.0138,3287,7.79,76.8,68.24,14.31,23.2,12.68,7.25,40.42,34.69,41,4.96,38.5,25948,0.74,35.85,5.63,0.26,57.51,0.0913,0.175,0.0075,0.3237,0.0454,0.0958,0.0184,1.9,88563.72803,7284.779545,11792.5125,11350.79924,42684.46136,4352.212879,1694.0,105,0,3.0,28.49,12.53,0.34,1.71,0.03,10.98,45.91,1860.29,42.54,1.0,0.261275,0.2543362845370045,0.4404029920013433,0.3473696382691739,0.09107635694572216,0.0,0.559620932953399,0.379826496866661,0.04553817847286108,0.46972371491002995,0.09358819453737476,0.1525993552209017,0.12309377487913822,0.17036641615134085,0.36693704132869837,0.19202767885914585,0.49115044247787615,44.21,45.637499999999996,11.22111111111111,0.5,14.284285714285714,0.2445160725745289,0.14200803628726444,19.998,0.0798,0.3822333333333333,21.262000000000004,High,3,Medium,2,Not far,2,Low,1,Less educated,3,Nearby,1,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,High,3
33190,SouthwestMiami,3.03,52.08,4866,33.7,72722,-0.45,46,0.0491,0.0004,0.0312,0.0094,0.762847458,11252,441796,0.5087,5464,0.237152542,3498,16909,0.0107,4447,5.98,72.35,63.51,8.54,27.65,8.82,7.18,43.93,36.52,34,3.55,33.7,14750,0.73,26.77,5.58,0.42,66.5,0.1246,0.2386,0.0174,0.2036,0.0373,0.0696,0.0043,1.8,94269.98692,4196.176923,11914.38923,9857.835385,48269.43769,2502.983077,0.0,6,0,3.0,28.2,11.55,0.36,1.4,0.03,13.06,45.4,2483.84,52.08,0.9545454545454546,0.24888636363636366,0.1227958357768763,0.37928311621842364,0.25103947599765,0.0,0.0,0.597458339088174,0.43490121991492037,0.0,0.5161797795015473,0.05152041430762904,0.15435829504461412,0.10293935467612159,0.11696346634837425,0.5909617612977984,0.2347739149286892,0.2787610619469028,41.15,43.012499999999996,11.222222222222221,0.5,14.285714285714286,0.3146695058631352,0.18188475293156758,20.0,0.10447500000000001,0.261625,19.496000000000002,High,3,Medium,2,Far,3,Low,1,Educated,2,Nearby,1,Fair,2,Fair,2,Mostly single,1,Mostly Young,1,Medium,2,High,3
33193,SouthwestMiami,3.1,49.5,15128,39.9,72821,-0.68,44,0.0253,0.0012,0.0136,0.0072,0.911394025,42738,448045,0.4747,16095,0.088605975,4155,47116,0.0083,3354,5.97,79.23,70.98,14.05,20.77,10.62,7.45,40.29,35.41,38,6.24,39.9,46893,1.47,7.55,1.09,0.27,89.61,0.1039,0.2343,0.0039,0.2496,0.0428,0.1585,0.0213,2.0,89405.48814,20626.4996,56486.16285,10696.31621,45339.75771,44196.57154,1728.0,68,0,,24.22,1.72,0.22,1.9,0.03,13.87,58.05,2089.14,49.5,0.8636363636363636,0.22140909090909092,0.8225465912841643,0.4136093617592844,0.6180779765217244,0.05703771849126035,0.0,0.5652025267373647,0.40601097867041896,0.028518859245630176,0.48560675270389186,1.0,0.7976235650737047,0.8988117825368523,0.1216486327621264,0.3798764001544998,0.17092237315120049,0.5530973451327433,44.986000000000004,46.25750000000001,11.223333333333333,0.5,14.287142857142857,0.3153914590747331,0.17034572953736654,19.998,0.096225,0.3345083333333333,20.520000000000003,High,3,High,3,Not far,2,Low,1,Educated,2,Far,3,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,High,3
33194,SouthwestMiami,3.57,61.82,1527,36.5,99152,-0.13,45,0.0281,0.0011,0.0031,0.0027,0.896877788,5027,566103,0.3568,1962,0.103122212,578,8617,0.008,2445,4.28,73.88,65.23,9.42,26.12,12.04,4.61,49.98,29.96,66,3.42,36.5,5605,1.65,7.32,4.7,0.02,86.31,0.09,0.3001,0.0046,0.206,0.078,0.0583,0.0429,2.3,82645.48966,11374.00345,65429.29655,10815.31034,48856.16552,35313.85517,5504.0,13,0,3.0,27.4,2.0,0.25,2.12,0.02,14.29,53.92,13.86,61.82,0.9090909090909091,0.22899772727272727,0.4284921774682979,0.41848081689876365,0.42348649718353076,0.006439742410303588,0.0,0.5203779204780048,0.4406870766191612,0.003219871205151794,0.480532498548583,0.7979287594801999,0.9266919607692125,0.8623103601247062,0.21016221517127212,0.20432599459250675,0.1533626844462609,0.4026548672566372,42.230000000000004,43.6625,11.222222222222221,0.5,14.285714285714285,0.5074091359897323,0.26775456799486613,20.0,0.118175,0.264825,27.210000000000004,High,3,High,3,Not far,2,Low,1,Educated,2,Far,3,Fair,2,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
33196,SouthwestMiami,3.19,50.38,16901,39.6,84876,1.53,45,0.0276,0.0033,0.0246,0.0061,0.847932998,45863,554720,0.4775,17334,0.152067002,8225,54187,0.0073,2516,5.97,79.45,70.57,13.92,20.55,10.6,6.81,46.75,31.69,57,4.15,39.6,54088,1.96,15.63,2.37,0.37,79.66,0.1217,0.2628,0.0094,0.2333,0.0712,0.0617,0.0253,2.1,94907.3666,19942.37421,49171.60803,5776.650106,46222.50296,38008.99387,1594.0,159,4,2.0,27.23,4.08,0.32,2.62,0.01,14.04,51.71,337.78,50.38,0.9090909090909091,0.23577272727272727,0.7934103857497259,0.21220503427814752,0.5028077100139368,0.140754369825207,0.12903225806451613,0.6016847147712817,0.4147159305436736,0.13489331394486156,0.5082003226574776,0.859239961796786,0.692059018292497,0.7756494900446416,0.20162784978677206,0.21803785245268442,0.15336249565051416,0.5398230088495576,44.818,46.122499999999995,11.223333333333333,0.5,14.287142857142857,0.4033020243859751,0.21545101219298757,19.998,0.11627499999999999,0.292625,25.061999999999998,High,3,High,3,Far,3,Low,1,Educated,2,Far,3,Fair,2,Wealthy,3,Mostly married,2,Older,2,Low,1,High,3
